site_id|config_id|run_id|stat_id|stat_name|stat_requests|stat_succ_gets|stat_fail_gets|stat_waits|stat_wt_ts|stat_avg_wttms|start_time
37|1|4|266653|CO-KTUCLO Master Slave enq (master slave det)|2390.93|0|2390.93|2390.73|.07|.1|08-OCT-14 08.00.00.000000 AM
37|1|4|266655|JQ-Job Queue|28.25|14.63|13.63|26.81|0|.93|08-OCT-14 08.00.00.000000 AM
37|1|4|266659|US-Undo Segment|2769|2769|0|2588.44|.63|.26|08-OCT-14 08.00.00.000000 AM
37|1|4|267324|JS-Job Scheduler (q mem clnup lck)|93906|93906|0|3184|185|58.17|08-OCT-14 08.00.00.000000 AM
37|1|4|268450|PR-Process Startup|77|77|0|1|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266646|XR-Quiesce / Force Logging (database force logging)|2346.07|2346.07|0|2345.53|.87|.33|08-OCT-14 08.00.00.000000 AM
37|1|4|266651|TX-Transaction (allocate ITL entry)|11.13|11.13|0|10.81|0|.61|08-OCT-14 08.00.00.000000 AM
37|1|4|266656|SQ-Sequence Cache|95.87|95.87|0|8.6|.53|58.54|08-OCT-14 08.00.00.000000 AM
37|1|4|266658|CR-Reuse Block Range (block range reuse ckpt)|12602.56|12602.44|0|248.06|0|.27|08-OCT-14 08.00.00.000000 AM
37|1|4|266660|MS-Materialized View Refresh Log|51.75|51.75|0|48.5|0|.45|08-OCT-14 08.00.00.000000 AM
37|1|4|266669|PI-Remote PX Process Spawn Status|22.88|22.88|0|14.63|0|.21|08-OCT-14 08.00.00.000000 AM
37|1|4|266639|DW-In memory Dispenser|146660.13|3961.75|142698.88|20022.75|8.56|.43|08-OCT-14 08.00.00.000000 AM
37|1|4|266643|TM-DML|6227904.19|6227670.19|0|6216|3.75|.68|08-OCT-14 08.00.00.000000 AM
37|1|4|266645|TX-Transaction|1324198.5|1323952.69|225.44|173.44|16.69|99.85|08-OCT-14 08.00.00.000000 AM
37|1|4|266665|AE-Edition Lock (lock)|1060|1060|0|7.79|0|.54|08-OCT-14 08.00.00.000000 AM
37|1|4|266667|MW-MWIN Schedule|4|4|0|4|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266647|TT-Tablespace|30583.44|30583.31|0|4042.5|1.19|.3|08-OCT-14 08.00.00.000000 AM
37|1|4|266657|UL-User-defined|181.38|181.38|0|143.94|0|.31|08-OCT-14 08.00.00.000000 AM
37|1|4|266663|WL-Being Written Redo Log|29.25|21.75|7.5|20.44|0|.38|08-OCT-14 08.00.00.000000 AM
37|1|4|266666|DR-Distributed Recovery|4|4|0|4|0|.67|08-OCT-14 08.00.00.000000 AM
37|1|4|267323|JS-Job Scheduler (queue lock)|785023.5|785023|0|28991.25|608.75|73.92|08-OCT-14 08.00.00.000000 AM
37|1|7|266635|TX-Transaction (row lock contention)|265100.25|151860|113240.56|204637.31|7609.38|37.25|13-OCT-14 08.00.00.000000 AM
37|1|7|266637|JI-Materialized View|23.44|13.25|10.31|23.25|62.5|2583.72|13-OCT-14 08.00.00.000000 AM
37|1|7|266642|RC-Result Cache: Enqueue (Result Cache: Contention)|1272997.63|1272974.81|0|14139.13|4.38|.32|13-OCT-14 08.00.00.000000 AM
37|1|7|266649|TX-Transaction (index contention)|1583.88|1583.88|0|1573.31|1.44|1.01|13-OCT-14 08.00.00.000000 AM
37|1|7|266658|CR-Reuse Block Range (block range reuse ckpt)|10562.5|10562.5|0|212.94|0|.25|13-OCT-14 08.00.00.000000 AM
37|1|7|266665|AE-Edition Lock (lock)|1027.87|1027.87|0|10.53|0|.39|13-OCT-14 08.00.00.000000 AM
37|1|7|266650|TO-Temp Object|12963.81|12963.81|0|1096.94|.13|.43|13-OCT-14 08.00.00.000000 AM
37|1|7|266651|TX-Transaction (allocate ITL entry)|14|14|0|13.81|0|3.97|13-OCT-14 08.00.00.000000 AM
37|1|7|266655|JQ-Job Queue|22.63|14.75|7.88|21.19|0|.89|13-OCT-14 08.00.00.000000 AM
37|1|7|266659|US-Undo Segment|2790|2790|0|2606.69|.63|.28|13-OCT-14 08.00.00.000000 AM
37|1|7|266661|TD-KTF map table enqueue (KTF dump entries)|23.8|23.8|0|23.8|0|1.43|13-OCT-14 08.00.00.000000 AM
37|1|7|266638|WF-AWR Flush|42.25|42.25|0|41.5|17.69|423.4|13-OCT-14 08.00.00.000000 AM
37|1|7|266640|PS-PX Process Reservation|19466.81|19208.69|258.13|10448.38|7.44|.89|13-OCT-14 08.00.00.000000 AM
37|1|7|266641|CF-Controlfile Transaction|135526.5|134761.06|765.44|3835.06|3.13|.87|13-OCT-14 08.00.00.000000 AM
37|1|7|266646|XR-Quiesce / Force Logging (database force logging)|2345|2345|0|2344.33|1|.35|13-OCT-14 08.00.00.000000 AM
37|1|7|266648|FB-Format Block|2462.81|2462.81|0|2308|.88|.37|13-OCT-14 08.00.00.000000 AM
37|1|7|267289|TQ-Queue table enqueue (TM contention)|228|228|0|164|0|.06|13-OCT-14 08.00.00.000000 AM
37|1|7|267983|CU-Cursor|16019|16019|0|1|0|10|13-OCT-14 08.00.00.000000 AM
37|1|7|266643|TM-DML|6533979.31|6533736.13|.06|6147.56|3.38|.59|13-OCT-14 08.00.00.000000 AM
37|1|7|266647|TT-Tablespace|29992.31|29992.31|0|3769.31|1.13|.28|13-OCT-14 08.00.00.000000 AM
37|1|7|266653|CO-KTUCLO Master Slave enq (master slave det)|2387.73|0|2387.73|2387.4|.13|.13|13-OCT-14 08.00.00.000000 AM
37|1|7|266656|SQ-Sequence Cache|89.31|89.31|0|8.69|.56|48.67|13-OCT-14 08.00.00.000000 AM
37|1|7|267324|JS-Job Scheduler (q mem clnup lck)|94565|94565|0|3222|183.5|56.99|13-OCT-14 08.00.00.000000 AM
37|1|7|266644|HW-Segment High Water Mark|64403|64344.31|58.06|6352.69|3.31|.51|13-OCT-14 08.00.00.000000 AM
37|1|7|266652|TA-Instance Undo|47.88|47.88|0|47.19|0|.37|13-OCT-14 08.00.00.000000 AM
37|1|7|266667|MW-MWIN Schedule|4|4|0|4|0|.5|13-OCT-14 08.00.00.000000 AM
37|1|7|266669|PI-Remote PX Process Spawn Status|22.73|22.73|0|14.93|0|.29|13-OCT-14 08.00.00.000000 AM
37|1|7|267323|JS-Job Scheduler (queue lock)|837680|837680|0|29100.75|592.75|56.42|13-OCT-14 08.00.00.000000 AM
37|1|7|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|20.2|20.2|0|20.13|0|.33|13-OCT-14 08.00.00.000000 AM
37|1|7|266666|DR-Distributed Recovery|4|4|0|4|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266670|TS-Temporary Segment|7.45|7.45|0|1.91|0|.3|13-OCT-14 08.00.00.000000 AM
37|1|7|267325|JS-Job Scheduler|1549078|1549078|0|6.5|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|268163|FU-DBFUS|1|1|0|1|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|93402.38|93402.38|0|42841.44|146.63|3.33|13-OCT-14 08.00.00.000000 AM
37|1|7|266645|TX-Transaction|1306781.06|1306605.38|158.81|1388.13|32.13|50.5|13-OCT-14 08.00.00.000000 AM
37|1|7|266657|UL-User-defined|139.06|139.06|0|120.19|0|.39|13-OCT-14 08.00.00.000000 AM
37|1|7|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|2.13|0|.31|13-OCT-14 08.00.00.000000 AM
37|1|7|266639|DW-In memory Dispenser|109950.13|4024.06|105926.25|38912.19|17.31|.44|13-OCT-14 08.00.00.000000 AM
37|1|7|266660|MS-Materialized View Refresh Log|39.38|39.38|0|37.06|0|.37|13-OCT-14 08.00.00.000000 AM
37|1|7|266663|WL-Being Written Redo Log|32.75|23.13|9.63|21.5|0|.45|13-OCT-14 08.00.00.000000 AM
37|1|7|266664|JS-Job Scheduler (job run lock - synchronize)|11410.31|7.25|11578.44|8.44|0|.74|13-OCT-14 08.00.00.000000 AM
37|1|7|267157|SR-Synchronized Replication|1|1|0|1|0|0|13-OCT-14 08.00.00.000000 AM
37|1|4|266638|WF-AWR Flush|42.25|42.25|0|41.56|14.69|349.87|08-OCT-14 08.00.00.000000 AM
37|1|4|266640|PS-PX Process Reservation|9178.25|9113.5|64.75|5113.38|3.81|.89|08-OCT-14 08.00.00.000000 AM
37|1|4|266642|RC-Result Cache: Enqueue (Result Cache: Contention)|1243540.69|1243517.38|0|14365.75|4.31|.31|08-OCT-14 08.00.00.000000 AM
37|1|4|266644|HW-Segment High Water Mark|64944.19|64804.94|139|7037.75|4.38|.61|08-OCT-14 08.00.00.000000 AM
37|1|4|266650|TO-Temp Object|13372.56|13372.56|0|1095.31|.06|.3|08-OCT-14 08.00.00.000000 AM
37|1|4|267325|JS-Job Scheduler|1538830.5|1538830.5|0|5.5|0|.72|08-OCT-14 08.00.00.000000 AM
37|1|4|267289|TQ-Queue table enqueue (TM contention)|232|232|0|159|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266637|JI-Materialized View|33.56|17.38|16.19|32.88|101.38|2977.76|08-OCT-14 08.00.00.000000 AM
37|1|4|266652|TA-Instance Undo|47.69|47.69|0|47.56|0|.45|08-OCT-14 08.00.00.000000 AM
37|1|4|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|2.13|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266641|CF-Controlfile Transaction|135905.56|134988.13|917.5|4073.13|3|.75|08-OCT-14 08.00.00.000000 AM
37|1|4|266648|FB-Format Block|2985.31|2985.31|0|2793.06|1|.31|08-OCT-14 08.00.00.000000 AM
37|1|4|266661|TD-KTF map table enqueue (KTF dump entries)|23.88|23.88|0|23.44|0|.29|08-OCT-14 08.00.00.000000 AM
37|1|4|267157|SR-Synchronized Replication|1|1|0|1|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266635|TX-Transaction (row lock contention)|225487.25|156533.94|68954.38|197164.88|7783.69|39.62|08-OCT-14 08.00.00.000000 AM
37|1|11|266635|TX-Transaction (row lock contention)|220421.81|163127.44|57294.69|193877.38|7473.56|38.65|17-OCT-14 08.00.00.000000 AM
37|1|11|266642|RC-Result Cache: Enqueue (Result Cache: Contention)|1048640.25|1048624.13|0|11346|3.88|.32|17-OCT-14 08.00.00.000000 AM
37|1|11|266648|FB-Format Block|2226.31|2226.31|0|2068.06|.75|.29|17-OCT-14 08.00.00.000000 AM
37|1|11|267157|SR-Synchronized Replication|1|1|0|1|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266641|CF-Controlfile Transaction|143571.69|142635.88|935.81|4080.25|3.31|.84|17-OCT-14 08.00.00.000000 AM
37|1|11|266645|TX-Transaction|1196644.31|1196491.56|135.19|68.63|5.69|88.73|17-OCT-14 08.00.00.000000 AM
37|1|11|266649|TX-Transaction (index contention)|1422.94|1422.94|0|1413.69|1|.8|17-OCT-14 08.00.00.000000 AM
37|1|11|266651|TX-Transaction (allocate ITL entry)|5.06|5.06|0|5|0|1.46|17-OCT-14 08.00.00.000000 AM
37|1|11|266661|TD-KTF map table enqueue (KTF dump entries)|23.88|23.88|0|23.81|0|.71|17-OCT-14 08.00.00.000000 AM
37|1|11|266646|XR-Quiesce / Force Logging (database force logging)|2343.93|2343.93|0|2343.67|1|.34|17-OCT-14 08.00.00.000000 AM
37|1|11|266647|TT-Tablespace|28083.75|28083.75|0|3355.88|1.13|.29|17-OCT-14 08.00.00.000000 AM
37|1|11|266652|TA-Instance Undo|47.94|47.94|0|47.31|0|.52|17-OCT-14 08.00.00.000000 AM
37|1|11|266653|CO-KTUCLO Master Slave enq (master slave det)|2388.6|0|2388.6|2388.47|.07|.08|17-OCT-14 08.00.00.000000 AM
37|1|11|266658|CR-Reuse Block Range (block range reuse ckpt)|10880.19|10880.31|0|272|0|.27|17-OCT-14 08.00.00.000000 AM
37|1|11|266650|TO-Temp Object|11695.88|11695.88|0|875.44|.06|.32|17-OCT-14 08.00.00.000000 AM
37|1|11|266655|JQ-Job Queue|23.81|14.81|9|20.44|0|1.06|17-OCT-14 08.00.00.000000 AM
37|1|11|266659|US-Undo Segment|2105.25|2105.25|0|1966.63|.44|.34|17-OCT-14 08.00.00.000000 AM
37|1|11|266664|JS-Job Scheduler (job run lock - synchronize)|11473.56|6.56|11630.81|8.44|0|.97|17-OCT-14 08.00.00.000000 AM
37|1|11|266669|PI-Remote PX Process Spawn Status|24.94|24.94|0|16|0|.46|17-OCT-14 08.00.00.000000 AM
37|1|11|266670|TS-Temporary Segment|6.29|6.29|0|1.86|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266638|WF-AWR Flush|42.25|42.25|0|41.56|18.38|439.58|17-OCT-14 08.00.00.000000 AM
37|1|11|266639|DW-In memory Dispenser|129708.31|5210.25|124498.44|36765.19|15.56|.42|17-OCT-14 08.00.00.000000 AM
37|1|11|266640|PS-PX Process Reservation|14816.19|14580.25|235.94|8025.81|6|.96|17-OCT-14 08.00.00.000000 AM
37|1|11|266643|TM-DML|5772311.81|5772108.5|.06|5197.81|2.94|.64|17-OCT-14 08.00.00.000000 AM
37|1|11|267324|JS-Job Scheduler (q mem clnup lck)|95115|95115|0|3350.5|169.5|50.71|17-OCT-14 08.00.00.000000 AM
37|1|11|266662|XL-ASM Extent Fault Lock (fault extent map)|7.67|7.67|0|1|0|73.33|17-OCT-14 08.00.00.000000 AM
37|1|11|268729|PG-Global Parameter|1|1|0|1|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|87281|87281.06|0|40006.63|141.94|3.46|17-OCT-14 08.00.00.000000 AM
37|1|11|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|17.87|17.87|0|17.87|0|.48|17-OCT-14 08.00.00.000000 AM
37|1|11|266656|SQ-Sequence Cache|77.75|77.75|0|5.94|.25|45.4|17-OCT-14 08.00.00.000000 AM
37|1|11|266665|AE-Edition Lock (lock)|1011.87|1011.87|0|7.8|0|.42|17-OCT-14 08.00.00.000000 AM
37|1|11|266666|DR-Distributed Recovery|4|4|0|4|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266667|MW-MWIN Schedule|4|4|0|4|0|.5|17-OCT-14 08.00.00.000000 AM
37|1|11|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|2.13|0|.94|17-OCT-14 08.00.00.000000 AM
37|1|11|267289|TQ-Queue table enqueue (TM contention)|213|213|0|116|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266657|UL-User-defined|149.44|149.44|0|114.38|0|.31|17-OCT-14 08.00.00.000000 AM
37|1|11|266660|MS-Materialized View Refresh Log|45.94|45.94|0|43.38|0|.42|17-OCT-14 08.00.00.000000 AM
37|1|11|266663|WL-Being Written Redo Log|29.88|21.31|8.56|19.44|0|.33|17-OCT-14 08.00.00.000000 AM
37|1|11|267323|JS-Job Scheduler (queue lock)|1047242|1047241.67|0|39472|785.33|51.32|17-OCT-14 08.00.00.000000 AM
37|1|11|266637|JI-Materialized View|26.56|15.44|11.19|26.13|70.13|2566.48|17-OCT-14 08.00.00.000000 AM
37|1|11|266644|HW-Segment High Water Mark|60037.88|59998.13|39.94|5450|2.5|.47|17-OCT-14 08.00.00.000000 AM
37|1|11|267325|JS-Job Scheduler|1554973.5|1554973.5|0|7.5|0|0|17-OCT-14 08.00.00.000000 AM
37|1|12|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|11930.5|11930.56|0|5535.75|24.94|4.49|20-OCT-14 08.00.00.000000 AM
37|1|12|266665|AE-Edition Lock (lock)|1026.13|1026.13|0|6.2|0|.58|20-OCT-14 08.00.00.000000 AM
37|1|12|266662|XL-ASM Extent Fault Lock (fault extent map)|61.5|61.5|0|1|0|53.33|20-OCT-14 08.00.00.000000 AM
37|1|12|266647|TT-Tablespace|35252.88|35252.88|0|4137.19|1.13|.28|20-OCT-14 08.00.00.000000 AM
37|1|12|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|17.13|17.13|0|17.13|0|.27|20-OCT-14 08.00.00.000000 AM
37|1|12|266667|MW-MWIN Schedule|4|4|0|4|0|.16|20-OCT-14 08.00.00.000000 AM
37|1|12|266646|XR-Quiesce / Force Logging (database force logging)|2348.6|2348.6|0|2347.73|1|.36|20-OCT-14 08.00.00.000000 AM
37|1|12|266652|TA-Instance Undo|47.31|47.31|0|47.06|0|.36|20-OCT-14 08.00.00.000000 AM
37|1|12|266659|US-Undo Segment|165.56|165.56|0|149.06|0|.31|20-OCT-14 08.00.00.000000 AM
37|1|12|266664|JS-Job Scheduler (job run lock - synchronize)|8.5|5.38|3.13|8.44|0|.46|20-OCT-14 08.00.00.000000 AM
37|1|12|266669|PI-Remote PX Process Spawn Status|18.53|18.53|0|12.07|0|.16|20-OCT-14 08.00.00.000000 AM
37|1|12|266635|TX-Transaction (row lock contention)|237941.13|199621.69|38318.13|219958.88|6552.75|29.82|20-OCT-14 08.00.00.000000 AM
37|1|12|266641|CF-Controlfile Transaction|120596|119620.75|975.25|3993.31|2.94|.75|20-OCT-14 08.00.00.000000 AM
37|1|12|266643|TM-DML|6804103.94|6804044.69|.19|6553|3.56|.6|20-OCT-14 08.00.00.000000 AM
37|1|12|266650|TO-Temp Object|15219|15219.06|0|1227.94|.19|.31|20-OCT-14 08.00.00.000000 AM
37|1|12|266655|JQ-Job Queue|30.81|14.81|16|29.81|0|.76|20-OCT-14 08.00.00.000000 AM
37|1|12|266663|WL-Being Written Redo Log|30.38|24.81|5.56|21.31|0|.18|20-OCT-14 08.00.00.000000 AM
37|1|12|266648|FB-Format Block|4189.5|4189.5|0|3909.06|1.06|.3|20-OCT-14 08.00.00.000000 AM
37|1|12|266651|TX-Transaction (allocate ITL entry)|19.44|19.44|0|19.38|0|.55|20-OCT-14 08.00.00.000000 AM
37|1|12|267157|SR-Synchronized Replication|1|1|0|1|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266637|JI-Materialized View|29.81|14.06|15.75|29.19|92.19|3064.17|20-OCT-14 08.00.00.000000 AM
37|1|12|266638|WF-AWR Flush|42.38|42.38|0|41.69|17.06|408.9|20-OCT-14 08.00.00.000000 AM
37|1|12|266644|HW-Segment High Water Mark|68211.94|68101.63|110.88|7241.19|3.75|.52|20-OCT-14 08.00.00.000000 AM
37|1|12|266656|SQ-Sequence Cache|95.94|95.94|0|11.63|.75|56.55|20-OCT-14 08.00.00.000000 AM
37|1|12|266657|UL-User-defined|148|148|0|131.25|0|.3|20-OCT-14 08.00.00.000000 AM
37|1|12|266666|DR-Distributed Recovery|4|4|0|4|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|267323|JS-Job Scheduler (queue lock)|30493|30493|0|24|3|122.08|20-OCT-14 08.00.00.000000 AM
37|1|12|266653|CO-KTUCLO Master Slave enq (master slave det)|2389.87|0|2389.87|2389.67|0|.15|20-OCT-14 08.00.00.000000 AM
37|1|12|266660|MS-Materialized View Refresh Log|41.81|41.81|0|39.81|0|.18|20-OCT-14 08.00.00.000000 AM
37|1|12|266661|TD-KTF map table enqueue (KTF dump entries)|24|24|0|24|0|.64|20-OCT-14 08.00.00.000000 AM
37|1|12|266668|AF-Advisor Framework (task serialization)|14.4|14.4|0|2.07|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|268450|PR-Process Startup|66|66|0|1|0|70|20-OCT-14 08.00.00.000000 AM
37|1|12|266642|RC-Result Cache: Enqueue (Result Cache: Contention)|135397.67|135397.67|0|1432|.33|.32|20-OCT-14 08.00.00.000000 AM
37|1|12|266639|DW-In memory Dispenser|100583.5|5821.19|94762.81|15623.25|6.81|.43|20-OCT-14 08.00.00.000000 AM
37|1|12|266640|PS-PX Process Reservation|20055.19|19807.63|247.56|10983|15.19|2.1|20-OCT-14 08.00.00.000000 AM
37|1|12|266645|TX-Transaction|1380023.69|1379576.94|476.56|103.56|4.56|49.72|20-OCT-14 08.00.00.000000 AM
37|1|12|266649|TX-Transaction (index contention)|1792.25|1792.25|0|1770.25|2.06|1.16|20-OCT-14 08.00.00.000000 AM
37|1|12|266658|CR-Reuse Block Range (block range reuse ckpt)|3406.5|3406.44|0|281.69|0|.21|20-OCT-14 08.00.00.000000 AM
37|1|12|266670|TS-Temporary Segment|6.88|6.88|0|1.5|0|0|20-OCT-14 08.00.00.000000 AM
37|1|9|266642|RC-Result Cache: Enqueue (Result Cache: Contention)|1174530.56|1174508.75|0|13654.56|4.38|.33|15-OCT-14 08.00.00.000000 AM
37|1|9|266646|XR-Quiesce / Force Logging (database force logging)|2346.2|2346.2|0|2345.67|1|.34|15-OCT-14 08.00.00.000000 AM
37|1|9|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|20.2|20.2|0|20.2|0|.37|15-OCT-14 08.00.00.000000 AM
37|1|9|266668|AF-Advisor Framework (task serialization)|14.92|14.92|0|2.15|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266670|TS-Temporary Segment|7.2|7.2|0|2|0|.83|15-OCT-14 08.00.00.000000 AM
37|1|9|266659|US-Undo Segment|2094.13|2094.13|0|1960.25|.44|.32|15-OCT-14 08.00.00.000000 AM
37|1|9|266660|MS-Materialized View Refresh Log|37.31|37.31|0|34.88|0|.3|15-OCT-14 08.00.00.000000 AM
37|1|9|266669|PI-Remote PX Process Spawn Status|23.81|23.81|0|15|0|.4|15-OCT-14 08.00.00.000000 AM
37|1|9|266644|HW-Segment High Water Mark|65777.25|65604.94|171.31|7239.31|5.44|.75|15-OCT-14 08.00.00.000000 AM
37|1|9|266647|TT-Tablespace|30961.44|30961.44|0|4122.06|1.25|.31|15-OCT-14 08.00.00.000000 AM
37|1|9|266652|TA-Instance Undo|47.63|47.63|0|47|0|.32|15-OCT-14 08.00.00.000000 AM
37|1|9|266655|JQ-Job Queue|23.5|14.88|8.63|21.31|0|1|15-OCT-14 08.00.00.000000 AM
37|1|9|266657|UL-User-defined|161.31|161.31|0|138.31|0|.27|15-OCT-14 08.00.00.000000 AM
37|1|9|266658|CR-Reuse Block Range (block range reuse ckpt)|12863.25|12863.13|0|219.56|0|.26|15-OCT-14 08.00.00.000000 AM
37|1|9|266662|XL-ASM Extent Fault Lock (fault extent map)|4|4|0|1|0|20|15-OCT-14 08.00.00.000000 AM
37|1|9|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|80535.88|80535.81|0|36947.63|128.38|3.38|15-OCT-14 08.00.00.000000 AM
37|1|9|266637|JI-Materialized View|17|12.56|4.44|16.19|29.88|1735.45|15-OCT-14 08.00.00.000000 AM
37|1|9|266639|DW-In memory Dispenser|140619.69|4044.06|136575.88|24726.75|10.88|.44|15-OCT-14 08.00.00.000000 AM
37|1|9|266645|TX-Transaction|1375524.13|1375312|193.06|149.88|11.94|85.53|15-OCT-14 08.00.00.000000 AM
37|1|9|266656|SQ-Sequence Cache|85.06|85.06|0|6.75|.38|51.98|15-OCT-14 08.00.00.000000 AM
37|1|9|266664|JS-Job Scheduler (job run lock - synchronize)|11446.31|6.56|11641.94|8.5|0|.31|15-OCT-14 08.00.00.000000 AM
37|1|9|267325|JS-Job Scheduler|1638196|1638196|0|1|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266641|CF-Controlfile Transaction|143451.75|142598.13|853.56|4018.31|3.38|.85|15-OCT-14 08.00.00.000000 AM
37|1|9|266666|DR-Distributed Recovery|4.07|4.07|0|4.07|0|.17|15-OCT-14 08.00.00.000000 AM
37|1|9|266640|PS-PX Process Reservation|11910.31|11817.69|92.63|6484.88|4.69|.91|15-OCT-14 08.00.00.000000 AM
37|1|9|266649|TX-Transaction (index contention)|1905.44|1905.44|0|1893.56|1.5|.79|15-OCT-14 08.00.00.000000 AM
37|1|9|266650|TO-Temp Object|13322.13|13322.13|0|1145.13|.19|.29|15-OCT-14 08.00.00.000000 AM
37|1|9|266653|CO-KTUCLO Master Slave enq (master slave det)|2390.33|0|2390.33|2390.13|.2|.12|15-OCT-14 08.00.00.000000 AM
37|1|9|266667|MW-MWIN Schedule|4|4|0|4|0|.17|15-OCT-14 08.00.00.000000 AM
37|1|9|267323|JS-Job Scheduler (queue lock)|1048198|1048198|0|39005|806.67|36.42|15-OCT-14 08.00.00.000000 AM
37|1|9|267324|JS-Job Scheduler (q mem clnup lck)|94927|94927|0|3087.5|185|60.07|15-OCT-14 08.00.00.000000 AM
37|1|9|268163|FU-DBFUS|1|1|0|1|0|5|15-OCT-14 08.00.00.000000 AM
37|1|9|266635|TX-Transaction (row lock contention)|238870.81|142515.81|96355.25|198983.63|7983.94|40.26|15-OCT-14 08.00.00.000000 AM
37|1|9|266643|TM-DML|6499633.31|6499363.13|.31|6396.75|3.94|.66|15-OCT-14 08.00.00.000000 AM
37|1|9|266651|TX-Transaction (allocate ITL entry)|9.38|9.38|0|9.38|0|3.11|15-OCT-14 08.00.00.000000 AM
37|1|9|266661|TD-KTF map table enqueue (KTF dump entries)|23.69|23.69|0|23.25|0|.56|15-OCT-14 08.00.00.000000 AM
37|1|9|267289|TQ-Queue table enqueue (TM contention)|244|244|0|179|0|.11|15-OCT-14 08.00.00.000000 AM
37|1|9|266638|WF-AWR Flush|136.69|135.56|1.13|88.94|15.75|175.77|15-OCT-14 08.00.00.000000 AM
37|1|9|266648|FB-Format Block|3391.88|3391.88|0|3181.38|1.13|.33|15-OCT-14 08.00.00.000000 AM
37|1|9|266663|WL-Being Written Redo Log|33.06|22.69|10.38|20.56|0|.63|15-OCT-14 08.00.00.000000 AM
37|1|9|266665|AE-Edition Lock (lock)|1007.4|1007.4|0|8.6|0|.13|15-OCT-14 08.00.00.000000 AM
37|1|9|267157|SR-Synchronized Replication|1|1|0|1|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|267983|CU-Cursor|10144|10144|0|1|0|10|15-OCT-14 08.00.00.000000 AM
37|1|9|268729|PG-Global Parameter|1|1|0|1|0|0|15-OCT-14 08.00.00.000000 AM
37|1|8|266635|TX-Transaction (row lock contention)|205032.13|146041.25|58992.5|175658.31|7346.63|41.88|14-OCT-14 08.00.00.000000 AM
37|1|8|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|83030.88|83031|0|38089.75|131.81|3.37|14-OCT-14 08.00.00.000000 AM
37|1|8|266637|JI-Materialized View|29.19|15.06|14.19|28.69|86.19|2854.84|14-OCT-14 08.00.00.000000 AM
37|1|8|266638|WF-AWR Flush|42.25|42.25|0|41.81|15.44|368.67|14-OCT-14 08.00.00.000000 AM
37|1|8|266645|TX-Transaction|1295691.5|1295449.88|222.56|95.44|8|90.48|14-OCT-14 08.00.00.000000 AM
37|1|8|266650|TO-Temp Object|13637.44|13637.44|0|1047.94|.19|.27|14-OCT-14 08.00.00.000000 AM
37|1|8|267289|TQ-Queue table enqueue (TM contention)|215|215|0|140|0|.07|14-OCT-14 08.00.00.000000 AM
37|1|8|269138|SS-Sort Segment|2|2|0|2|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|19.73|19.73|0|19.67|0|.51|14-OCT-14 08.00.00.000000 AM
37|1|8|266656|SQ-Sequence Cache|85.5|85.5|0|8.25|.56|46|14-OCT-14 08.00.00.000000 AM
37|1|8|266659|US-Undo Segment|2119.5|2119.5|0|1980.69|.44|.32|14-OCT-14 08.00.00.000000 AM
37|1|8|266663|WL-Being Written Redo Log|31.75|22.38|9.38|19.75|0|.94|14-OCT-14 08.00.00.000000 AM
37|1|8|266665|AE-Edition Lock (lock)|683|683|0|8.13|0|.34|14-OCT-14 08.00.00.000000 AM
37|1|8|266666|DR-Distributed Recovery|4|4|0|4|0|0|14-OCT-14 08.00.00.000000 AM
