site_id|config_id|run_id|stat_id|stat_name|stat_read_data|stat_req_per_sec_r|stat_data_per_sec_r|stat_write_data|stat_req_per_sec_w|stat_data_per_sec_w|stat_sm_rd|stat_lg_rd|start_time
37|1|256|266307|Archive Log|15976250000|6.14|2310218.75|1215625000|1.73|172912.5|6.97|22.903|27-MAY-15 10.00.00.000000 PM
37|1|256|268724|Other|0|0|0|0|0|0|3.13||27-MAY-15 10.00.00.000000 PM
37|1|256|283087|Data File Incremental Backup|2800000|.49|400|0|0|0|1.62||27-MAY-15 10.00.00.000000 PM
37|1|256|266305|Data File|170181875000|10135.64|24330293.75|3924375000|601.96|558306.25|3.81|374.301|27-MAY-15 10.00.00.000000 PM
37|1|256|266306|Log File|1215000000|1.79|172962.5|2416250000|591.17|343793.75|4.34|19.489|27-MAY-15 10.00.00.000000 PM
37|1|257|266306|Log File|1831250000|3.09|260312.5|3630000000|895.74|516106.25|3.08|21.557|28-MAY-15 08.00.00.000000 AM
37|1|257|266307|Archive Log|0|0|0|1828750000|2.6|259831.25|||28-MAY-15 08.00.00.000000 AM
37|1|257|266309|Control File|943750000|20.96|134350|23993750|2.13|3331.25|.31|9.084|28-MAY-15 08.00.00.000000 AM
37|1|257|266310|TOTAL|186700000000|13270.77|26758543.75|10935625000|1742.35|1554968.75|3.23|278.686|28-MAY-15 08.00.00.000000 AM
37|1|257|266308|Temp File|76893750|4.33|10862.5|44443750|3.55|6200|.41|6.3|28-MAY-15 08.00.00.000000 AM
37|1|257|268724|Other|0|0|0|0|0|0|.92||28-MAY-15 08.00.00.000000 AM
37|1|257|266305|Data File|184324375000|13242.39|26432643.75|5410000000|838.33|769487.5|3.24|288.046|28-MAY-15 08.00.00.000000 AM
37|1|258|283087|Data File Incremental Backup|2700000|.49|400|0|0|0|2||28-MAY-15 10.00.00.000000 PM
37|1|258|266306|Log File|1210000000|1.87|172100|2365625000|592.38|336556.25|2.86|18.51|28-MAY-15 10.00.00.000000 PM
37|1|258|266307|Archive Log|16221250000|6.14|2306918.75|1209375000|1.72|171943.75|8.76|22.923|28-MAY-15 10.00.00.000000 PM
37|1|258|266308|Temp File|35643750|3.83|4956.25|32662500|3.19|4537.5|.34|5.697|28-MAY-15 10.00.00.000000 PM
37|1|258|268724|Other|0|0|0|46666667|.02|6700|2.72||28-MAY-15 10.00.00.000000 PM
37|1|258|266310|TOTAL|203851875000|9876.56|28979518.75|7450000000|1172.88|1059618.75|3.52|277.369|28-MAY-15 10.00.00.000000 PM
37|1|258|266305|Data File|184784375000|9840.6|26373031.25|3765000000|573.28|535531.25|3.53|292.601|28-MAY-15 10.00.00.000000 PM
37|1|258|266309|Control File|969375000|24.1|137862.5|69368750|2.31|9793.75|.23|6.274|28-MAY-15 10.00.00.000000 PM
37|1|259|266306|Log File|1676875000|2.41|238543.75|3325000000|843.73|473443.75|4.9|20.321|29-MAY-15 08.00.00.000000 AM
37|1|259|266307|Archive Log|0|0|0|1676875000|2.39|238493.75|||29-MAY-15 08.00.00.000000 AM
37|1|259|266309|Control File|915625000|17.08|130431.25|24243750|2.16|3375|.34|8.5|29-MAY-15 08.00.00.000000 AM
37|1|259|268724|Other|0|0|0|100000|0|0|1.25||29-MAY-15 08.00.00.000000 AM
37|1|259|266310|TOTAL|182983750000|12432.3|26326918.75|9820000000|1596.26|1398231.25|3.11|237.038|29-MAY-15 08.00.00.000000 AM
37|1|259|266305|Data File|180186250000|12409.11|26032718.75|4773750000|745.05|679625|3.11|244.746|29-MAY-15 08.00.00.000000 AM
37|1|259|266308|Temp File|24937500|3.69|3456.25|23575000|2.94|3281.25|.42|6.84|29-MAY-15 08.00.00.000000 AM
37|1|255|266309|Control File|965625000|21.01|137262.5|23825000|2.12|3312.5|.34|8.199|27-MAY-15 08.00.00.000000 AM
37|1|255|266310|TOTAL|281935625000|13878.86|40202568.75|11753750000|1760.12|1671218.75|3.23|247.626|27-MAY-15 08.00.00.000000 AM
37|1|255|266307|Archive Log|0|0|0|1808125000|2.57|256956.25|||27-MAY-15 08.00.00.000000 AM
37|1|255|266305|Data File|279323125000|13850.52|39876775|5399375000|828.71|767725|3.23|254.291|27-MAY-15 08.00.00.000000 AM
37|1|255|266306|Log File|1811875000|2.75|257450|3611875000|914.8|513575|6.22|22.058|27-MAY-15 08.00.00.000000 AM
37|1|255|266308|Temp File|79181250|4.58|11150|912631250|11.93|129681.25|.55|9.933|27-MAY-15 08.00.00.000000 AM
37|1|260|266308|Temp File|12662500|1.54|1756.25|11200000|1.2|1556.25|.22|3.557|29-MAY-15 10.00.00.000000 PM
37|1|260|266309|Control File|203125000|14.8|28825|23681250|2.1|3293.75|.24|5.438|29-MAY-15 10.00.00.000000 PM
37|1|260|266306|Log File|700625000|1.01|99737.5|1350625000|363.9|192081.25|6.84|17.992|29-MAY-15 10.00.00.000000 PM
37|1|260|266310|TOTAL|235483125000|5197.69|33542118.75|4703125000|778.02|669131.25|2.76|248.583|29-MAY-15 10.00.00.000000 PM
37|1|260|278731|Data File Copy|566666666667|206.43|82221666.67|0|0|0|8.06|.023|29-MAY-15 10.00.00.000000 PM
37|1|260|266305|Data File|128686875000|5141.64|18005743.75|2618750000|409.82|372475|2.77|312.739|29-MAY-15 10.00.00.000000 PM
37|1|260|266307|Archive Log|0|0|0|700625000|1|99750|||29-MAY-15 10.00.00.000000 PM
37|1|253|266308|Temp File|29113333|4.34|4033.33|26533333|3.5|3686.67|.47|9.48|26-MAY-15 08.00.00.000000 AM
37|1|253|266310|TOTAL|256622000000|14402.82|36775460|12119333333|1822.71|1723420|2.76|224|26-MAY-15 08.00.00.000000 AM
37|1|253|266307|Archive Log|0|0|0|2060666667|2.93|292940|||26-MAY-15 08.00.00.000000 AM
37|1|253|266305|Data File|253835333333|14374.24|36425540|5922666667|893.42|842346.67|2.76|230.507|26-MAY-15 08.00.00.000000 AM
37|1|253|266306|Log File|2065333333|3.33|293566.67|4086666667|920.76|581173.33|4.3|21.652|26-MAY-15 08.00.00.000000 AM
37|1|253|266309|Control File|976666667|20.91|138993.33|23580000|2.1|3273.33|.32|9.544|26-MAY-15 08.00.00.000000 AM
37|1|262|266310|TOTAL|197857500000|14187.18|28419443.75|11251250000|1828.97|1599987.5|2.36|233.319|01-JUN-15 08.00.00.000000 AM
37|1|262|266305|Data File|195082500000|14158.69|28098912.5|5771875000|890.43|820893.75|2.36|239.377|01-JUN-15 08.00.00.000000 AM
37|1|262|266308|Temp File|30625000|4.65|4262.5|27731250|3.85|3850|.4|10.15|01-JUN-15 08.00.00.000000 AM
37|1|262|266306|Log File|1815000000|2.94|258006.25|3617500000|929.95|514312.5|3.73|21.513|01-JUN-15 08.00.00.000000 AM
37|1|262|266309|Control File|980000000|20.89|139656.25|24281250|2.16|3368.75|.34|8.572|01-JUN-15 08.00.00.000000 AM
37|1|262|266307|Archive Log|0|0|0|1811875000|2.58|257537.5|||01-JUN-15 08.00.00.000000 AM
37|1|263|266306|Log File|1173125000|1.77|166881.25|2326875000|572.51|330643.75|3.16|19.524|01-JUN-15 10.00.00.000000 PM
37|1|263|266310|TOTAL|272022500000|11293.02|38532287.5|7111875000|1112.66|1010600|2.83|243.32|01-JUN-15 10.00.00.000000 PM
37|1|263|266307|Archive Log|15663750000|5.81|2225881.25|1172500000|1.67|166768.75|6.66|22.16|01-JUN-15 10.00.00.000000 PM
37|1|263|266305|Data File|255514375000|11256.86|35975162.5|3513750000|532.51|499262.5|2.84|264.779|01-JUN-15 10.00.00.000000 PM
37|1|263|266308|Temp File|41162500|4.28|5718.75|37487500|3.57|5200|.35|4.423|01-JUN-15 10.00.00.000000 PM
37|1|263|266309|Control File|1235625000|24.27|175625|61812500|2.42|8718.75|.28|6.201|01-JUN-15 10.00.00.000000 PM
37|1|263|268724|Other|0|0|0|0|0|0|3.62||01-JUN-15 10.00.00.000000 PM
37|1|263|283087|Data File Incremental Backup|2700000|.49|400|0|0|0|1.64||01-JUN-15 10.00.00.000000 PM
37|1|274|268724|Other|0|0|0|0|0|0|2.67||08-JUN-15 10.00.00.000000 PM
37|1|274|266306|Log File|1200625000|1.89|171075|2373750000|602.73|338093.75|3.19|19.394|08-JUN-15 10.00.00.000000 PM
37|1|274|283087|Data File Incremental Backup|4600000|.82|600|0|0|0|1.16||08-JUN-15 10.00.00.000000 PM
37|1|274|266310|TOTAL|193925625000|10478.87|27730375|7287500000|1162.06|1037562.5|5.9|397.051|08-JUN-15 10.00.00.000000 PM
37|1|274|266308|Temp File|36506250|4.15|5068.75|33487500|3.49|4643.75|.29|4.203|08-JUN-15 10.00.00.000000 PM
37|1|274|266309|Control File|1227500000|33.73|174818.75|61118750|2.35|8637.5|.3|6.71|08-JUN-15 10.00.00.000000 PM
37|1|274|266305|Data File|177257500000|10433.3|25187012.5|3616875000|551.77|515231.25|5.91|421.485|08-JUN-15 10.00.00.000000 PM
37|1|274|266307|Archive Log|15495000000|5.75|2206493.75|1198750000|1.71|170937.5|6.8|21.133|08-JUN-15 10.00.00.000000 PM
37|1|266|266306|Log File|1823750000|2.96|259550|3621250000|910.08|515681.25|3.92|20.682|03-JUN-15 08.00.00.000000 AM
37|1|266|268724|Other|0|0|0|0|0|0|.96||03-JUN-15 08.00.00.000000 AM
37|1|266|266307|Archive Log|0|0|0|1816250000|2.58|258437.5|||03-JUN-15 08.00.00.000000 AM
37|1|266|266310|TOTAL|192253125000|13881.65|27565556.25|10796875000|1753.35|1537125|3.16|250.096|03-JUN-15 08.00.00.000000 AM
37|1|266|266305|Data File|188465625000|13857.21|27244962.5|5301250000|834.84|754618.75|3.16|258.214|03-JUN-15 08.00.00.000000 AM
37|1|266|266308|Temp File|37100000|4.37|5156.25|36343750|3.71|5056.25|.46|9.6|03-JUN-15 08.00.00.000000 AM
37|1|266|266309|Control File|940625000|17.11|134025|24087500|2.14|3343.75|.3|7.963|03-JUN-15 08.00.00.000000 AM
37|1|267|266307|Archive Log|16137500000|6.13|2326575|1251250000|1.78|177712.5|11.43|24.7|03-JUN-15 10.00.00.000000 PM
37|1|267|266308|Temp File|36218750|3.99|5037.5|33268750|3.38|4612.5|.32|4.035|03-JUN-15 10.00.00.000000 PM
37|1|267|283087|Data File Incremental Backup|2800000|.49|400|0|0|0|3.08||03-JUN-15 10.00.00.000000 PM
37|1|267|266305|Data File|164852500000|9777.87|23499925|3912500000|595.55|556000|3.35|332.388|03-JUN-15 10.00.00.000000 PM
37|1|267|266309|Control File|755000000|21.96|107337.5|51443750|2.22|7181.25|.27|6.788|03-JUN-15 10.00.00.000000 PM
37|1|267|266306|Log File|1251250000|1.93|177837.5|2440625000|592.5|346787.5|2.88|19.785|03-JUN-15 10.00.00.000000 PM
37|1|267|266310|TOTAL|182591875000|9811.91|26099756.25|7684375000|1195.43|1092300|3.35|309.828|03-JUN-15 10.00.00.000000 PM
37|1|267|268724|Other|0|0|0|33333|0|0|3.74||03-JUN-15 10.00.00.000000 PM
37|1|272|266305|Data File|221622500000|10415.96|31788962.5|3697500000|571.01|526087.5|3.87|251.909|07-JUN-15 10.00.00.000000 PM
37|1|272|266306|Log File|1220625000|1.9|173693.75|2430625000|601.71|345756.25|2.82|19.991|07-JUN-15 10.00.00.000000 PM
37|1|272|268724|Other|0|0|0|70000000|.03|10050|6.39||07-JUN-15 10.00.00.000000 PM
37|1|272|266310|TOTAL|232975625000|10457.85|33389018.75|8212500000|1270.25|1167931.25|3.86|243.329|07-JUN-15 10.00.00.000000 PM
37|1|272|266309|Control File|2121250000|32.58|301631.25|79243750|2.38|11150|.25|5.857|07-JUN-15 10.00.00.000000 PM
37|1|272|266307|Archive Log|7238125000|2.91|1029581.25|1219375000|1.74|173556.25|6.58|20.957|07-JUN-15 10.00.00.000000 PM
37|1|272|283087|Data File Incremental Backup|3943333333|1.66|560366.67|0|0|0|12.34|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266308|Temp File|39837500|4.19|5537.5|36350000|3.49|5050|.34|7.623|07-JUN-15 10.00.00.000000 PM
37|1|272|278731|Data File Copy|200000|.03|0|3940000000|479.57|560433.33|9.86||07-JUN-15 10.00.00.000000 PM
37|1|269|283087|Data File Incremental Backup|2800000|.49|400|0|0|0|1.98||04-JUN-15 10.00.00.000000 PM
37|1|269|268724|Other|0|0|0|0|0|0|3.28||04-JUN-15 10.00.00.000000 PM
37|1|269|266305|Data File|182845000000|9842.29|26187487.5|3898125000|596.6|554368.75|4.05|296.819|04-JUN-15 10.00.00.000000 PM
37|1|269|266306|Log File|1225625000|1.89|174331.25|2411875000|593.88|343087.5|2.79|19.472|04-JUN-15 10.00.00.000000 PM
37|1|269|266307|Archive Log|15479375000|5.83|2201318.75|1224375000|1.74|174150|8.93|25.907|04-JUN-15 10.00.00.000000 PM
37|1|269|266309|Control File|915625000|22.47|130281.25|52356250|2.31|7318.75|.25|6.902|04-JUN-15 10.00.00.000000 PM
37|1|269|266310|TOTAL|199764375000|9876.51|28682662.5|7616875000|1197.87|1083118.75|4.04|279.811|04-JUN-15 10.00.00.000000 PM
37|1|269|266308|Temp File|33362500|4|4637.5|30137500|3.33|4187.5|.28|7.573|04-JUN-15 10.00.00.000000 PM
37|1|273|266305|Data File|192786250000|13676.16|27664781.25|5475625000|842.76|779925|3.72|310.331|08-JUN-15 08.00.00.000000 AM
37|1|273|266306|Log File|1813750000|2.95|258443.75|3553125000|904.42|506356.25|3.36|22.181|08-JUN-15 08.00.00.000000 AM
37|1|273|266309|Control File|914375000|17.08|130300|24181250|2.16|3368.75|.34|7.743|08-JUN-15 08.00.00.000000 AM
37|1|273|266310|TOTAL|195753750000|13700.59|27979262.5|10888750000|1755.55|1551312.5|3.71|302.481|08-JUN-15 08.00.00.000000 AM
37|1|273|266307|Archive Log|0|0|0|1810625000|2.58|257981.25|||08-JUN-15 08.00.00.000000 AM
37|1|273|266308|Temp File|28231250|4.4|3937.5|26537500|3.64|3693.75|.39|8.94|08-JUN-15 08.00.00.000000 AM
37|1|271|266310|TOTAL|246833750000|4829.42|35284293.75|4610625000|807.45|656906.25|4.17|292.876|05-JUN-15 10.00.00.000000 PM
37|1|271|266309|Control File|203125000|14.85|28893.75|23768750|2.12|3300|.23|5.344|05-JUN-15 10.00.00.000000 PM
37|1|271|266305|Data File|141446250000|4773.53|19973187.5|2600625000|406.69|370468.75|4.18|362.112|05-JUN-15 10.00.00.000000 PM
37|1|271|266308|Temp File|11781250|1.55|1650|10375000|1.24|1437.5|.19|3.32|05-JUN-15 10.00.00.000000 PM
37|1|271|266306|Log File|640000000|1.02|90918.75|1340000000|396.5|190868.75|2.45|17.948|05-JUN-15 10.00.00.000000 PM
37|1|271|266307|Archive Log|0|0|0|640000000|.91|90837.5|||05-JUN-15 10.00.00.000000 PM
37|1|271|278731|Data File Copy|560000000000|205.21|81740900|0|0|0|8.59|.023|05-JUN-15 10.00.00.000000 PM
37|1|270|266308|Temp File|27025000|3.72|3750|25600000|3.06|3550|.4|8.18|05-JUN-15 08.00.00.000000 AM
37|1|270|266307|Archive Log|0|0|0|1685000000|2.4|239662.5|||05-JUN-15 08.00.00.000000 AM
37|1|270|266310|TOTAL|175934375000|11507.57|25298656.25|9877500000|1584.22|1404475|3.72|275.138|05-JUN-15 08.00.00.000000 AM
37|1|270|266309|Control File|925625000|17.11|131656.25|23862500|2.12|3300|.34|7.778|05-JUN-15 08.00.00.000000 AM
37|1|270|268724|Other|0|0|0|100000|0|0|1||05-JUN-15 08.00.00.000000 AM
37|1|270|266305|Data File|173320000000|11483.89|25000468.75|4813750000|746.48|684525|3.73|285.648|05-JUN-15 08.00.00.000000 AM
37|1|270|266306|Log File|1690625000|2.85|240231.25|3328750000|830.16|473431.25|2.05|20.086|05-JUN-15 08.00.00.000000 AM
37|1|265|266307|Archive Log|16286250000|6.04|2312918.75|1215625000|1.73|172600|6.45|20.977|02-JUN-15 10.00.00.000000 PM
37|1|265|266306|Log File|1215625000|1.83|172718.75|2437500000|611.44|346356.25|2.82|19.79|02-JUN-15 10.00.00.000000 PM
37|1|265|266305|Data File|234681250000|10985.3|33403262.5|3649375000|561.02|518256.25|3.63|247.943|02-JUN-15 10.00.00.000000 PM
37|1|265|266308|Temp File|37925000|4.37|5256.25|34737500|3.63|4825|.33|7.25|02-JUN-15 10.00.00.000000 PM
37|1|265|266309|Control File|1007500000|22.15|143143.75|52662500|2.37|7406.25|.27|6.093|02-JUN-15 10.00.00.000000 PM
37|1|265|266310|TOTAL|252236875000|11019.72|36021793.75|7390625000|1180.18|1049450|3.62|233.513|02-JUN-15 10.00.00.000000 PM
37|1|265|268724|Other|50000|0|0|0|0|0|4.2||02-JUN-15 10.00.00.000000 PM
37|1|265|283087|Data File Incremental Backup|2700000|.49|400|0|0|0|1.74||02-JUN-15 10.00.00.000000 PM
37|1|268|266306|Log File|1728750000|2.9|245900|3427500000|885.65|487487.5|4.01|20.941|04-JUN-15 08.00.00.000000 AM
37|1|268|266308|Temp File|31287500|4.15|4356.25|29237500|3.41|4062.5|.42|6.3|04-JUN-15 08.00.00.000000 AM
37|1|268|266309|Control File|938750000|17.14|133587.5|24387500|2.17|3381.25|.32|7.774|04-JUN-15 08.00.00.000000 AM
37|1|268|266310|TOTAL|185824375000|12974.89|26623418.75|10366250000|1708.5|1474150|3.12|277.997|04-JUN-15 08.00.00.000000 AM
37|1|268|266305|Data File|182959375000|12950.71|26318931.25|5160625000|814.82|733868.75|3.13|287.486|04-JUN-15 08.00.00.000000 AM
37|1|268|266307|Archive Log|0|0|0|1725625000|2.46|245331.25|||04-JUN-15 08.00.00.000000 AM
37|1|264|266306|Log File|1798125000|2.89|255743.75|3588125000|906.65|510568.75|5.04|23.089|02-JUN-15 08.00.00.000000 AM
37|1|264|266308|Temp File|26543750|4.08|3687.5|25200000|3.37|3487.5|.54|6.91|02-JUN-15 08.00.00.000000 AM
37|1|264|266310|TOTAL|329531250000|14113.97|47405025|10876875000|1754.05|1547468.75|3.99|233.035|02-JUN-15 08.00.00.000000 AM
37|1|264|266309|Control File|866875000|16.98|123237.5|24150000|2.15|3337.5|.39|14.3|02-JUN-15 08.00.00.000000 AM
37|1|264|266307|Archive Log|0|0|0|1790625000|2.55|254525|||02-JUN-15 08.00.00.000000 AM
37|1|264|266305|Data File|327596250000|14090.02|47102200|5450625000|839.33|775525|4|238.567|02-JUN-15 08.00.00.000000 AM
37|1|282|266306|Log File|1570625000|2.39|223356.25|3089375000|800.28|439481.25|3.58|21.049|12-JUN-15 08.00.00.000000 AM
37|1|282|266307|Archive Log|0|0|0|1569375000|2.23|223231.25|||12-JUN-15 08.00.00.000000 AM
37|1|282|266309|Control File|603750000|16.38|85843.75|24081250|2.14|3356.25|.33|7.717|12-JUN-15 08.00.00.000000 AM
37|1|282|266305|Data File|175401250000|11039.52|25278318.75|4490000000|698.23|638825|3.97|336.526|12-JUN-15 08.00.00.000000 AM
37|1|282|266310|TOTAL|177686250000|11062.12|25514568.75|9197500000|1505.97|1308200|3.96|327.589|12-JUN-15 08.00.00.000000 AM
37|1|282|266308|Temp File|25775000|3.83|3581.25|23875000|3.08|3312.5|.36|3.44|12-JUN-15 08.00.00.000000 AM
37|1|277|266305|Data File|177573750000|13007.57|25095200|5156250000|813.33|732862.5|3.26|283.788|10-JUN-15 08.00.00.000000 AM
37|1|277|266306|Log File|1736250000|2.66|246737.5|3445000000|850.46|489737.5|3.81|19.944|10-JUN-15 08.00.00.000000 AM
37|1|277|266309|Control File|940625000|17.19|133756.25|24268750|2.16|3381.25|.29|7.473|10-JUN-15 08.00.00.000000 AM
37|1|277|266310|TOTAL|180576250000|13032.05|26033612.5|10431250000|1672.24|1483100|3.25|273.781|10-JUN-15 08.00.00.000000 AM
37|1|277|266308|Temp File|77881250|4.62|10925|76231250|3.83|10687.5|.5|6.194|10-JUN-15 08.00.00.000000 AM
37|1|277|268724|Other|0|0|0|0|0|0|.58||10-JUN-15 08.00.00.000000 AM
37|1|277|266307|Archive Log|0|0|0|1733125000|2.47|246431.25|||10-JUN-15 08.00.00.000000 AM
37|1|279|266309|Control File|933750000|17.16|132756.25|24356250|2.17|3393.75|.35|7.593|11-JUN-15 08.00.00.000000 AM
37|1|279|266307|Archive Log|0|0|0|1768125000|2.52|251437.5|||11-JUN-15 08.00.00.000000 AM
37|1|279|266308|Temp File|59668750|4.35|8425|58118750|3.61|8156.25|.45|8.665|11-JUN-15 08.00.00.000000 AM
37|1|279|266306|Log File|1780625000|2.88|252962.5|3560625000|858.57|506425|3.17|21.259|11-JUN-15 08.00.00.000000 AM
37|1|279|266305|Data File|233593125000|12651.54|33217450|5340000000|840.79|759481.25|3.45|259.723|11-JUN-15 08.00.00.000000 AM
37|1|279|266310|TOTAL|236711875000|12675.94|33531775|10751250000|1707.65|1528881.25|3.44|252.309|11-JUN-15 08.00.00.000000 AM
37|1|280|266306|Log File|1173750000|1.8|166993.75|2333750000|573.64|332218.75|3.34|19.093|11-JUN-15 10.00.00.000000 PM
37|1|280|266307|Archive Log|16282500000|6.24|2340775|1170625000|1.67|166662.5|8.66|24.45|11-JUN-15 10.00.00.000000 PM
37|1|280|266305|Data File|176555625000|9627.27|25319362.5|3821875000|582.08|543393.75|4.48|352.574|11-JUN-15 10.00.00.000000 PM
37|1|280|268724|Other|0|0|0|0|0|0|3.61||11-JUN-15 10.00.00.000000 PM
37|1|280|266308|Temp File|68856250|4.21|9637.5|66100000|3.55|9225|.38|4.803|11-JUN-15 10.00.00.000000 PM
37|1|280|266309|Control File|860625000|23.16|122518.75|51656250|2.29|7300|.27|5.73|11-JUN-15 10.00.00.000000 PM
37|1|280|283087|Data File Incremental Backup|2700000|.49|400|0|0|0|2.06||11-JUN-15 10.00.00.000000 PM
37|1|280|266310|TOTAL|194265000000|9662.71|27941831.25|7444375000|1163.23|1058787.5|4.47|333.086|11-JUN-15 10.00.00.000000 PM
37|1|284|266305|Data File|180551250000|9780.44|25844531.25|3527500000|523.6|501518.75|3.43|310.265|15-JUN-15 10.00.00.000000 PM
37|1|284|283087|Data File Incremental Backup|3800000|.67|500|0|0|0|1.37||15-JUN-15 10.00.00.000000 PM
37|1|284|266307|Archive Log|16711250000|6.15|2376362.5|1255000000|1.79|178443.75|11.87|20.337|15-JUN-15 10.00.00.000000 PM
37|1|284|266310|TOTAL|199660625000|9816.82|28596993.75|7415000000|1136.64|1054506.25|3.42|284.724|15-JUN-15 10.00.00.000000 PM
37|1|284|266306|Log File|1255625000|1.8|178500|2545625000|605.61|361831.25|2.81|18.288|15-JUN-15 10.00.00.000000 PM
37|1|284|266309|Control File|1449375000|24.53|206093.75|62006250|2.38|8656.25|.24|6.336|15-JUN-15 10.00.00.000000 PM
37|1|284|266308|Temp File|31306250|3.85|4343.75|29075000|3.27|4043.75|.28|7.447|15-JUN-15 10.00.00.000000 PM
37|1|284|268724|Other|0|0|0|0|0|0|2.95||15-JUN-15 10.00.00.000000 PM
37|1|285|266306|Log File|2122500000|3.35|302318.75|4189375000|931.43|596356.25|3.96|20.273|15-JUN-15 08.00.00.000000 AM
37|1|285|266305|Data File|191623125000|13374.98|27416318.75|5759375000|860.5|820056.25|2.79|201.908|15-JUN-15 08.00.00.000000 AM
37|1|285|266308|Temp File|27712500|4.5|3856.25|28893750|3.74|4012.5|.38|8.24|15-JUN-15 08.00.00.000000 AM
37|1|285|266307|Archive Log|0|0|0|2110625000|3.01|300506.25|||15-JUN-15 08.00.00.000000 AM
37|1|285|266309|Control File|729375000|27.71|103875|23356250|2.08|3250|.34|7.631|15-JUN-15 08.00.00.000000 AM
37|1|285|266310|TOTAL|192656250000|13410.55|27747475|12110625000|1800.75|1724187.5|2.79|195.954|15-JUN-15 08.00.00.000000 AM
37|1|275|266308|Temp File|38793750|4.02|5487.5|58018750|3.53|8150|.5|5.855|09-JUN-15 08.00.00.000000 AM
37|1|275|266310|TOTAL|191376875000|13176.13|27478306.25|10655625000|1730.78|1515193.75|3.99|322.889|09-JUN-15 08.00.00.000000 AM
37|1|275|268724|Other|0|0|0|0|0|0|1.92||09-JUN-15 08.00.00.000000 AM
37|1|275|266305|Data File|188539375000|13152.25|27168843.75|5275000000|809.8|750237.5|3.99|330.977|09-JUN-15 08.00.00.000000 AM
37|1|275|266307|Archive Log|0|0|0|1762500000|2.51|250350|||09-JUN-15 08.00.00.000000 AM
37|1|275|266306|Log File|1764375000|2.78|250687.5|3537500000|912.79|503081.25|4.02|20.583|09-JUN-15 08.00.00.000000 AM
37|1|275|266309|Control File|923125000|17.09|131393.75|24193750|2.15|3368.75|.31|7.589|09-JUN-15 08.00.00.000000 AM
37|1|281|266306|Log File|615625000|.89|87325|1266875000|352.18|180381.25|3.46|18.736|12-JUN-15 10.00.00.000000 PM
37|1|281|266309|Control File|537500000|15.49|76243.75|23493750|2.09|3262.5|.25|4.81|12-JUN-15 10.00.00.000000 PM
37|1|283|266305|Data File|186504375000|10303.74|26631756.25|3866250000|573.61|550218.75|2.79|251.322|14-JUN-15 10.00.00.000000 PM
37|1|283|266308|Temp File|38900000|4.41|5400|37106250|3.7|5156.25|.3|6.1|14-JUN-15 10.00.00.000000 PM
37|1|283|268724|Other|0|0|0|0|0|0|2.81||14-JUN-15 10.00.00.000000 PM
37|1|283|266307|Archive Log|7875000000|3.16|1120437.5|1548750000|2.2|220387.5|6.89|20.11|14-JUN-15 10.00.00.000000 PM
