site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|25|266349|Avg global cache current block send time (ms)|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266350|Global cache log flushes for current blocks served %|.2|06-NOV-14 08.00.00.000000 AM
37|1|25|266346|Global cache log flushes for cr blocks served %|4.93|06-NOV-14 08.00.00.000000 AM
37|1|25|266341|Avg global enqueue get time (ms)|.74|06-NOV-14 08.00.00.000000 AM
37|1|25|266348|Avg global cache current block pin time (ms)|.01|06-NOV-14 08.00.00.000000 AM
37|1|25|266351|Avg global cache current block flush time (ms)|1.44|06-NOV-14 08.00.00.000000 AM
37|1|25|266347|Avg global cache cr block flush time (ms)|1.39|06-NOV-14 08.00.00.000000 AM
37|1|25|266345|Avg global cache cr block send time (ms)|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266342|Avg global cache cr block receive time (ms)|.44|06-NOV-14 08.00.00.000000 AM
37|1|25|266344|Avg global cache cr block build time (ms)|0|06-NOV-14 08.00.00.000000 AM
37|1|23|266344|Avg global cache cr block build time (ms)|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266348|Avg global cache current block pin time (ms)|.01|04-NOV-14 08.00.00.000000 AM
37|1|23|266343|Avg global cache current block receive time (ms)|.5|04-NOV-14 08.00.00.000000 AM
37|1|23|266345|Avg global cache cr block send time (ms)|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266349|Avg global cache current block send time (ms)|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266342|Avg global cache cr block receive time (ms)|.52|04-NOV-14 08.00.00.000000 AM
37|1|23|266347|Avg global cache cr block flush time (ms)|1.38|04-NOV-14 08.00.00.000000 AM
37|1|23|266341|Avg global enqueue get time (ms)|7.25|04-NOV-14 08.00.00.000000 AM
37|1|23|266346|Global cache log flushes for cr blocks served %|5.38|04-NOV-14 08.00.00.000000 AM
37|1|23|266350|Global cache log flushes for current blocks served %|.26|04-NOV-14 08.00.00.000000 AM
37|1|23|266351|Avg global cache current block flush time (ms)|1.35|04-NOV-14 08.00.00.000000 AM
37|1|26|266343|Avg global cache current block receive time (ms)|.44|10-NOV-14 08.00.00.000000 AM
37|1|26|266346|Global cache log flushes for cr blocks served %|5.61|10-NOV-14 08.00.00.000000 AM
37|1|26|266348|Avg global cache current block pin time (ms)|.01|10-NOV-14 08.00.00.000000 AM
37|1|26|266349|Avg global cache current block send time (ms)|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266350|Global cache log flushes for current blocks served %|.18|10-NOV-14 08.00.00.000000 AM
37|1|26|266345|Avg global cache cr block send time (ms)|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266342|Avg global cache cr block receive time (ms)|.53|10-NOV-14 08.00.00.000000 AM
37|1|26|266344|Avg global cache cr block build time (ms)|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266351|Avg global cache current block flush time (ms)|1.56|10-NOV-14 08.00.00.000000 AM
37|1|26|266341|Avg global enqueue get time (ms)|.84|10-NOV-14 08.00.00.000000 AM
37|1|26|266347|Avg global cache cr block flush time (ms)|1.51|10-NOV-14 08.00.00.000000 AM
