site_id|config_id|run_id|stat_id|stat_name|stat_rw_persec|stat_r_persec|stat_w_persec|start_time
37|1|421|265458|Via Buffer Cache (blocks)|10612.1933333333333333333333333333333333|9938.60666666666666666666666666666666667|673.593333333333333333333333333333333333|17-SEP-15 10.00.00.000000 PM
37|1|421|265450|Database Requests|9229.08|8620.20666666666666666666666666666666667|608.866666666666666666666666666666666667|17-SEP-15 10.00.00.000000 PM
37|1|421|265452|Redo Requests|653.773333333333333333333333333333333333|3.20666666666666666666666666666666666667|650.586666666666666666666666666666666667|17-SEP-15 10.00.00.000000 PM
37|1|421|265456|Redo (MB)|5.14666666666666666666666666666666666667|1.72|3.42|17-SEP-15 10.00.00.000000 PM
37|1|421|265455|Optimized Total (MB)|112.913333333333333333333333333333333333|112.813333333333333333333333333333333333|.1|17-SEP-15 10.00.00.000000 PM
37|1|421|265457|Database (blocks)|14968.3266666666666666666666666666666667|14251.08|717.246666666666666666666666666666666667|17-SEP-15 10.00.00.000000 PM
37|1|422|265449|Total Requests|13598.1466666666666666666666666666666667|11874.0666666666666666666666666666666667|1724.10666666666666666666666666666666667|17-SEP-15 08.00.00.000000 AM
37|1|422|265454|Database (MB)|143.706666666666666666666666666666666667|136.306666666666666666666666666666666667|7.39333333333333333333333333333333333333|17-SEP-15 08.00.00.000000 AM
37|1|422|265456|Redo (MB)|7.60666666666666666666666666666666666667|2.55333333333333333333333333333333333333|5.05333333333333333333333333333333333333|17-SEP-15 08.00.00.000000 AM
37|1|422|265450|Database Requests|12658.9466666666666666666666666666666667|11853.6533333333333333333333333333333333|805.313333333333333333333333333333333333|17-SEP-15 08.00.00.000000 AM
37|1|422|265451|Optimized Requests|11781.2933333333333333333333333333333333|11733.6933333333333333333333333333333333|47.6066666666666666666666666666666666667|17-SEP-15 08.00.00.000000 AM
37|1|422|265453|Total (MB)|154.16|139.16|15|17-SEP-15 08.00.00.000000 AM
37|1|422|265458|Via Buffer Cache (blocks)|13707.1466666666666666666666666666666667|12846.34|860.826666666666666666666666666666666667|17-SEP-15 08.00.00.000000 AM
37|1|422|265457|Database (blocks)|18393.3466666666666666666666666666666667|17447.0133333333333333333333333333333333|946.313333333333333333333333333333333333|17-SEP-15 08.00.00.000000 AM
37|1|422|265452|Redo Requests|919.4|4.83333333333333333333333333333333333333|914.56|17-SEP-15 08.00.00.000000 AM
37|1|422|265455|Optimized Total (MB)|134.446666666666666666666666666666666667|134.146666666666666666666666666666666667|.3|17-SEP-15 08.00.00.000000 AM
37|1|422|265459|Direct (blocks)|4686.18|4600.69333333333333333333333333333333333|85.4933333333333333333333333333333333333|17-SEP-15 08.00.00.000000 AM
37|1|418|265450|Database Requests|14157.2571428571428571428571428571428571|13316.05|841.228571428571428571428571428571428571|15-SEP-15 08.00.00.000000 AM
37|1|418|265456|Redo (MB)|8.02142857142857142857142857142857142857|2.70714285714285714285714285714285714286|5.32142857142857142857142857142857142857|15-SEP-15 08.00.00.000000 AM
37|1|418|265449|Total Requests|15122.6428571428571428571428571428571429|13337.5|1785.15|15-SEP-15 08.00.00.000000 AM
37|1|418|265455|Optimized Total (MB)|159.707142857142857142857142857142857143|159.421428571428571428571428571428571429|.3|15-SEP-15 08.00.00.000000 AM
37|1|418|265453|Total (MB)|180.728571428571428571428571428571428571|164.757142857142857142857142857142857143|15.9571428571428571428571428571428571429|15-SEP-15 08.00.00.000000 AM
37|1|418|265452|Redo Requests|943.5|5.64285714285714285714285714285714285714|937.85|15-SEP-15 08.00.00.000000 AM
37|1|418|265457|Database (blocks)|21707.0357142857142857142857142857142857|20700.6785714285714285714285714285714286|1006.35|15-SEP-15 08.00.00.000000 AM
37|1|418|265451|Optimized Requests|13237.5357142857142857142857142857142857|13192.1571428571428571428571428571428571|45.3928571428571428571428571428571428571|15-SEP-15 08.00.00.000000 AM
37|1|418|265454|Database (MB)|169.592857142857142857142857142857142857|161.721428571428571428571428571428571429|7.86428571428571428571428571428571428571|15-SEP-15 08.00.00.000000 AM
37|1|418|265459|Direct (blocks)|5688.25714285714285714285714285714285714|5595.95|92.3142857142857142857142857142857142857|15-SEP-15 08.00.00.000000 AM
37|1|418|265458|Via Buffer Cache (blocks)|16018.7785714285714285714285714285714286|15104.7214285714285714285714285714285714|914.042857142857142857142857142857142857|15-SEP-15 08.00.00.000000 AM
37|1|433|265451|Optimized Requests|11369.59375|11335.40625|34.18125|24-SEP-15 08.00.00.000000 AM
37|1|433|265452|Redo Requests|887.16875|4.7875|882.3875|24-SEP-15 08.00.00.000000 AM
37|1|433|265455|Optimized Total (MB)|183.9375|183.73125|.2|24-SEP-15 08.00.00.000000 AM
37|1|433|265456|Redo (MB)|7.35|2.4875|4.875|24-SEP-15 08.00.00.000000 AM
37|1|433|265457|Database (blocks)|33226.6125|32326.24375|900.39375|24-SEP-15 08.00.00.000000 AM
37|1|433|265459|Direct (blocks)|19566.825|19478.51875|88.3125|24-SEP-15 08.00.00.000000 AM
37|1|433|265449|Total Requests|13191.68125|11537.0375|1654.64375|24-SEP-15 08.00.00.000000 AM
37|1|433|265450|Database Requests|12283.58125|11516.7|766.89375|24-SEP-15 08.00.00.000000 AM
37|1|433|265458|Via Buffer Cache (blocks)|13659.575|12847.51875|812.08125|24-SEP-15 08.00.00.000000 AM
37|1|433|265453|Total (MB)|269.71875|255.325|14.4|24-SEP-15 08.00.00.000000 AM
37|1|433|265454|Database (MB)|259.58125|252.55625|7.0375|24-SEP-15 08.00.00.000000 AM
37|1|430|265456|Redo (MB)|4.625|1.5625|3.06875|23-SEP-15 10.00.00.000000 PM
37|1|430|265450|Database Requests|8103.6375|7577.7875|525.8375|23-SEP-15 10.00.00.000000 PM
37|1|430|265452|Redo Requests|554.475|2.65|551.8375|23-SEP-15 10.00.00.000000 PM
37|1|430|265455|Optimized Total (MB)|150.975|150.94375|.1|23-SEP-15 10.00.00.000000 PM
37|1|430|265459|Direct (blocks)|19907.4|19873.6625|33.71875|23-SEP-15 10.00.00.000000 PM
37|1|430|265449|Total Requests|8742.4625|7616.48125|1126|23-SEP-15 10.00.00.000000 PM
37|1|430|265454|Database (MB)|226.09375|221.2|4.8875|23-SEP-15 10.00.00.000000 PM
37|1|430|265457|Database (blocks)|28938.03125|28312.78125|625.28125|23-SEP-15 10.00.00.000000 PM
37|1|430|265458|Via Buffer Cache (blocks)|9030.49375|8438.95|591.55625|23-SEP-15 10.00.00.000000 PM
37|1|430|265451|Optimized Requests|7439.41875|7429.3125|10.1125|23-SEP-15 10.00.00.000000 PM
37|1|430|265453|Total (MB)|257.29375|246.775|10.5125|23-SEP-15 10.00.00.000000 PM
37|1|431|265450|Database Requests|13465.8875|12611.5875|854.3125|23-SEP-15 08.00.00.000000 AM
37|1|431|265449|Total Requests|14405.7|12635.925|1769.76875|23-SEP-15 08.00.00.000000 AM
37|1|431|265459|Direct (blocks)|17925.8125|17834.25|91.55|23-SEP-15 08.00.00.000000 AM
37|1|431|265451|Optimized Requests|12475.0875|12438.24375|36.86875|23-SEP-15 08.00.00.000000 AM
37|1|431|265452|Redo Requests|914.35|5.51875|908.83125|23-SEP-15 08.00.00.000000 AM
37|1|431|265454|Database (MB)|261.125|253.40625|7.74375|23-SEP-15 08.00.00.000000 AM
37|1|431|265456|Redo (MB)|7.98125|2.7125|5.2875|23-SEP-15 08.00.00.000000 AM
37|1|431|265457|Database (blocks)|33424.8375|32435.0125|989.83125|23-SEP-15 08.00.00.000000 AM
37|1|431|265453|Total (MB)|273.93125|258.19375|15.7375|23-SEP-15 08.00.00.000000 AM
37|1|431|265455|Optimized Total (MB)|192.83125|192.6125|.25625|23-SEP-15 08.00.00.000000 AM
37|1|431|265458|Via Buffer Cache (blocks)|15498.8125|14600.5125|898.30625|23-SEP-15 08.00.00.000000 AM
37|1|435|265455|Optimized Total (MB)|152.88125|152.69375|.2|25-SEP-15 08.00.00.000000 AM
37|1|435|265456|Redo (MB)|7.2375|2.4625|4.7875|25-SEP-15 08.00.00.000000 AM
37|1|435|265452|Redo Requests|887.3375|5.18125|882.175|25-SEP-15 08.00.00.000000 AM
37|1|435|265454|Database (MB)|186.84375|179.85|6.975|25-SEP-15 08.00.00.000000 AM
37|1|435|265457|Database (blocks)|23915.2375|23022.29375|892.94375|25-SEP-15 08.00.00.000000 AM
37|1|435|265459|Direct (blocks)|10939.9875|10841.25625|98.75|25-SEP-15 08.00.00.000000 AM
37|1|435|265449|Total Requests|12433.175|10802.53125|1630.6375|25-SEP-15 08.00.00.000000 AM
37|1|435|265450|Database Requests|11526.6625|10781.81875|744.8375|25-SEP-15 08.00.00.000000 AM
37|1|435|265451|Optimized Requests|10683.40625|10650.91875|32.49375|25-SEP-15 08.00.00.000000 AM
37|1|435|265458|Via Buffer Cache (blocks)|12975.075|12180.875|794.2|25-SEP-15 08.00.00.000000 AM
37|1|435|265453|Total (MB)|196.8125|182.6125|14.225|25-SEP-15 08.00.00.000000 AM
37|1|436|265458|Via Buffer Cache (blocks)|10513.75625|9883.30625|630.44375|27-SEP-15 10.00.00.000000 PM
37|1|436|265451|Optimized Requests|8673.4375|8655.0875|18.36875|27-SEP-15 10.00.00.000000 PM
37|1|436|265454|Database (MB)|241.175|235.90625|5.275|27-SEP-15 10.00.00.000000 PM
37|1|436|265450|Database Requests|9298.3625|8724.11875|574.25|27-SEP-15 10.00.00.000000 PM
37|1|436|265452|Redo Requests|621.9625|2.9375|619.01875|27-SEP-15 10.00.00.000000 PM
37|1|436|265453|Total (MB)|267.9875|255.31875|12.675|27-SEP-15 10.00.00.000000 PM
37|1|436|265459|Direct (blocks)|20355.6875|20310.8|44.86875|27-SEP-15 10.00.00.000000 PM
37|1|436|265456|Redo (MB)|4.86875|1.59375|3.26875|27-SEP-15 10.00.00.000000 PM
37|1|436|265455|Optimized Total (MB)|233.0625|232.9625|.1|27-SEP-15 10.00.00.000000 PM
37|1|436|265449|Total Requests|10144.68125|8771.68125|1373.00625|27-SEP-15 10.00.00.000000 PM
37|1|436|265457|Database (blocks)|30869.66875|30194.35|675.3375|27-SEP-15 10.00.00.000000 PM
37|1|432|265451|Optimized Requests|8266.875|8253.90625|12.9875|24-SEP-15 10.00.00.000000 PM
37|1|432|265454|Database (MB)|231.59375|226.05|5.55|24-SEP-15 10.00.00.000000 PM
37|1|432|265458|Via Buffer Cache (blocks)|9748.04375|9080.725|667.34375|24-SEP-15 10.00.00.000000 PM
37|1|432|265452|Redo Requests|613.03125|2.79375|610.23125|24-SEP-15 10.00.00.000000 PM
37|1|432|265456|Redo (MB)|4.98125|1.7125|3.25625|24-SEP-15 10.00.00.000000 PM
37|1|432|265450|Database Requests|9004.45625|8404.175|600.3|24-SEP-15 10.00.00.000000 PM
37|1|432|265453|Total (MB)|264.6875|253.25625|11.425|24-SEP-15 10.00.00.000000 PM
37|1|432|265459|Direct (blocks)|19895.4125|19853.20625|42.1875|24-SEP-15 10.00.00.000000 PM
37|1|432|265457|Database (blocks)|29643.65|28934.10625|709.5375|24-SEP-15 10.00.00.000000 PM
37|1|432|265449|Total Requests|9695.93125|8443.76875|1252.1625|24-SEP-15 10.00.00.000000 PM
37|1|432|265455|Optimized Total (MB)|164.6875|164.61875|.1|24-SEP-15 10.00.00.000000 PM
37|1|428|265451|Optimized Requests|8172.5|8161.0125|11.49375|22-SEP-15 10.00.00.000000 PM
37|1|428|265453|Total (MB)|326.25625|302.9875|23.26875|22-SEP-15 10.00.00.000000 PM
37|1|428|265457|Database (blocks)|36081.9125|35443.15|638.76875|22-SEP-15 10.00.00.000000 PM
37|1|428|265454|Database (MB)|281.89375|276.89375|4.99375|22-SEP-15 10.00.00.000000 PM
37|1|428|265455|Optimized Total (MB)|220.35|220.28125|.1|22-SEP-15 10.00.00.000000 PM
37|1|428|265456|Redo (MB)|5.1125|1.71875|3.38125|22-SEP-15 10.00.00.000000 PM
37|1|428|265449|Total Requests|10357.19375|8330.075|2027.125|22-SEP-15 10.00.00.000000 PM
37|1|428|265452|Redo Requests|619.58125|2.94375|616.64375|22-SEP-15 10.00.00.000000 PM
37|1|428|265458|Via Buffer Cache (blocks)|10049.34375|9456.225|593.1375|22-SEP-15 10.00.00.000000 PM
37|1|428|265459|Direct (blocks)|26032.3875|25986.75625|45.625|22-SEP-15 10.00.00.000000 PM
37|1|428|265450|Database Requests|8795.34375|8259.30625|536.04375|22-SEP-15 10.00.00.000000 PM
37|1|429|265454|Database (MB)|252.2875|244.24375|8.05|22-SEP-15 08.00.00.000000 AM
37|1|429|265455|Optimized Total (MB)|207.68125|207.425|.2875|22-SEP-15 08.00.00.000000 AM
37|1|429|265459|Direct (blocks)|17170.75|17077.2625|93.48125|22-SEP-15 08.00.00.000000 AM
37|1|429|265451|Optimized Requests|12808.6125|12768.675|39.93125|22-SEP-15 08.00.00.000000 AM
37|1|429|265453|Total (MB)|263.425|247.26875|16.1875|22-SEP-15 08.00.00.000000 AM
37|1|429|265450|Database Requests|13811.25625|12943.86875|867.40625|22-SEP-15 08.00.00.000000 AM
37|1|429|265449|Total Requests|14766.48125|12965.2|1801.28125|22-SEP-15 08.00.00.000000 AM
37|1|429|265457|Database (blocks)|32291.56875|31261.60625|1029.9875|22-SEP-15 08.00.00.000000 AM
37|1|429|265458|Via Buffer Cache (blocks)|15120.7875|14184.2875|936.5|22-SEP-15 08.00.00.000000 AM
37|1|429|265452|Redo Requests|934.15|5.8375|928.33125|22-SEP-15 08.00.00.000000 AM
37|1|429|265456|Redo (MB)|8.125|2.73125|5.4|22-SEP-15 08.00.00.000000 AM
37|1|437|265455|Optimized Total (MB)|187.88125|187.8|.1|28-SEP-15 10.00.00.000000 PM
37|1|437|265456|Redo (MB)|5|1.6625|3.3625|28-SEP-15 10.00.00.000000 PM
37|1|437|265450|Database Requests|9325.38125|8783.33125|542.06875|28-SEP-15 10.00.00.000000 PM
37|1|437|265458|Via Buffer Cache (blocks)|10079.34375|9476.325|603|28-SEP-15 10.00.00.000000 PM
37|1|437|265449|Total Requests|9992.0125|8823.75|1168.29375|28-SEP-15 10.00.00.000000 PM
37|1|437|265452|Redo Requests|626.225|2.75|623.5|28-SEP-15 10.00.00.000000 PM
37|1|437|265454|Database (MB)|220.64375|215.5125|5.1375|28-SEP-15 10.00.00.000000 PM
37|1|437|265459|Direct (blocks)|18163.53125|18109.23125|54.30625|28-SEP-15 10.00.00.000000 PM
37|1|437|265457|Database (blocks)|28243.0125|27585.69375|657.3125|28-SEP-15 10.00.00.000000 PM
37|1|437|265453|Total (MB)|285.81875|275.64375|10.1875|28-SEP-15 10.00.00.000000 PM
37|1|437|265451|Optimized Requests|8698.9125|8682.625|16.2875|28-SEP-15 10.00.00.000000 PM
37|1|438|265455|Optimized Total (MB)|366.70625|366.4|.3125|28-SEP-15 08.00.00.000000 AM
37|1|438|265451|Optimized Requests|13290.61875|13246.0375|44.575|28-SEP-15 08.00.00.000000 AM
37|1|438|265458|Via Buffer Cache (blocks)|17154.78125|16175.8|978.98125|28-SEP-15 08.00.00.000000 AM
37|1|438|265454|Database (MB)|388.11875|379.7|8.43125|28-SEP-15 08.00.00.000000 AM
37|1|438|265459|Direct (blocks)|32523.2|32423.90625|99.33125|28-SEP-15 08.00.00.000000 AM
37|1|438|265452|Redo Requests|960.625|5.85|954.775|28-SEP-15 08.00.00.000000 AM
37|1|438|265456|Redo (MB)|8.575|2.86875|5.70625|28-SEP-15 08.00.00.000000 AM
37|1|438|265450|Database Requests|14271.44375|13378.40625|893.04375|28-SEP-15 08.00.00.000000 AM
37|1|438|265453|Total (MB)|399.96875|382.9|17.0875|28-SEP-15 08.00.00.000000 AM
37|1|438|265449|Total Requests|15253.01875|13400.0125|1852.9875|28-SEP-15 08.00.00.000000 AM
37|1|438|265457|Database (blocks)|49678.25625|48599.95625|1078.29375|28-SEP-15 08.00.00.000000 AM
37|1|434|265449|Total Requests|5140.875|4440.9625|699.9125|25-SEP-15 10.00.00.000000 PM
37|1|434|265450|Database Requests|4685.95|4385.31875|300.64375|25-SEP-15 10.00.00.000000 PM
37|1|434|265451|Optimized Requests|4272.325|4269.7375|2.575|25-SEP-15 10.00.00.000000 PM
37|1|434|265455|Optimized Total (MB)|102.6|102.58125|.00625|25-SEP-15 10.00.00.000000 PM
37|1|434|265454|Database (MB)|174.0125|170.9625|3.04375|25-SEP-15 10.00.00.000000 PM
37|1|434|265459|Direct (blocks)|17388.6875|17376.525|12.1625|25-SEP-15 10.00.00.000000 PM
37|1|434|265456|Redo (MB)|3.4|1.18125|2.23125|25-SEP-15 10.00.00.000000 PM
37|1|434|265458|Via Buffer Cache (blocks)|4884.35|4506.525|377.81875|25-SEP-15 10.00.00.000000 PM
37|1|434|265452|Redo Requests|397.125|1.81875|395.3|25-SEP-15 10.00.00.000000 PM
37|1|434|265453|Total (MB)|327.475|321.025|6.46875|25-SEP-15 10.00.00.000000 PM
37|1|434|265457|Database (blocks)|22273.16875|21883.2|389.975|25-SEP-15 10.00.00.000000 PM
37|1|444|265453|Total (MB)|395.925|379.4125|16.5125|01-OCT-15 08.00.00.000000 AM
37|1|444|265458|Via Buffer Cache (blocks)|14180.53125|13231.425|949.1125|01-OCT-15 08.00.00.000000 AM
37|1|444|265459|Direct (blocks)|18825.0375|18718.575|106.46875|01-OCT-15 08.00.00.000000 AM
37|1|444|265451|Optimized Requests|11290.025|11251.2125|38.8|01-OCT-15 08.00.00.000000 AM
37|1|444|265456|Redo (MB)|8.2125|2.78125|5.45|01-OCT-15 08.00.00.000000 AM
37|1|444|265452|Redo Requests|922.34375|4.34375|918.0125|01-OCT-15 08.00.00.000000 AM
37|1|444|265454|Database (MB)|257.85625|249.60625|8.25625|01-OCT-15 08.00.00.000000 AM
37|1|444|265455|Optimized Total (MB)|196.58125|196.3125|.3|01-OCT-15 08.00.00.000000 AM
37|1|444|265457|Database (blocks)|33005.7375|31950.15|1055.58125|01-OCT-15 08.00.00.000000 AM
37|1|444|265449|Total Requests|13277.95625|11465.225|1812.75|01-OCT-15 08.00.00.000000 AM
37|1|444|265450|Database Requests|12302.4875|11413.3|889.175|01-OCT-15 08.00.00.000000 AM
37|1|439|265453|Total (MB)|272.21875|260.8125|11.41875|29-SEP-15 10.00.00.000000 PM
37|1|439|265458|Via Buffer Cache (blocks)|10220.68125|9613.8875|606.80625|29-SEP-15 10.00.00.000000 PM
